epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
110,400.762,0.40245,0.83762,1.00079,0.95721,0.92523,0.98071,0.91252,0.41772,1.68538,1.03704,0.00035075,0.00035075,0.00035075
111,404.523,0.4429,0.90081,1.00512,0.95721,0.92523,0.98071,0.91252,0.41772,1.68538,1.03704,0.0003425,0.0003425,0.0003425
112,408.682,0.51395,0.95977,1.01513,0.96997,0.97683,0.995,0.92371,0.40171,1.5253,1.02434,0.00033425,0.00033425,0.00033425
113,412.503,0.50914,0.94518,1.04318,0.96997,0.97683,0.995,0.92371,0.40171,1.5253,1.02434,0.000326,0.000326,0.000326
114,416.323,0.50565,0.92533,1.01325,0.96997,0.97683,0.995,0.92371,0.40171,1.5253,1.02434,0.00031775,0.00031775,0.00031775
115,420.689,0.41619,0.92621,0.97526,0.96997,0.97683,0.995,0.92371,0.40171,1.5253,1.02434,0.0003095,0.0003095,0.0003095
116,424.582,0.53823,0.95556,1.03189,0.97275,0.98172,0.995,0.92374,0.37843,1.44328,1.00333,0.00030125,0.00030125,0.00030125
117,428.071,0.36895,0.84792,0.96705,0.97275,0.98172,0.995,0.92374,0.37843,1.44328,1.00333,0.000293,0.000293,0.000293
118,431.505,0.41574,0.85568,0.95922,0.97275,0.98172,0.995,0.92374,0.37843,1.44328,1.00333,0.00028475,0.00028475,0.00028475
119,434.972,0.42913,0.88486,0.96065,0.97275,0.98172,0.995,0.92374,0.37843,1.44328,1.00333,0.0002765,0.0002765,0.0002765
120,438.289,0.45151,0.85041,0.96323,0.97597,0.98717,0.995,0.95006,0.33625,1.44153,0.96068,0.00026825,0.00026825,0.00026825
121,441.568,0.49932,0.93168,1.06642,0.97597,0.98717,0.995,0.95006,0.33625,1.44153,0.96068,0.00026,0.00026,0.00026
122,444.857,0.44293,0.80364,0.93667,0.97597,0.98717,0.995,0.95006,0.33625,1.44153,0.96068,0.00025175,0.00025175,0.00025175
123,448.205,0.41105,0.84043,0.96177,0.97597,0.98717,0.995,0.95006,0.33625,1.44153,0.96068,0.0002435,0.0002435,0.0002435
124,451.685,0.39388,0.83868,0.95431,0.97615,0.99104,0.995,0.95232,0.32481,1.45533,0.92288,0.00023525,0.00023525,0.00023525
125,454.991,0.40578,0.81488,0.98489,0.97615,0.99104,0.995,0.95232,0.32481,1.45533,0.92288,0.000227,0.000227,0.000227
126,458.701,0.38198,0.87163,0.95731,0.97615,0.99104,0.995,0.95232,0.32481,1.45533,0.92288,0.00021875,0.00021875,0.00021875
127,462.544,0.46605,0.87099,1.03054,0.97615,0.99104,0.995,0.95232,0.32481,1.45533,0.92288,0.0002105,0.0002105,0.0002105
128,466.779,0.4316,0.82687,0.98988,0.9781,0.99358,0.995,0.95824,0.32309,1.44534,0.90181,0.00020225,0.00020225,0.00020225
129,470.968,0.42799,0.87465,1.0079,0.9781,0.99358,0.995,0.95824,0.32309,1.44534,0.90181,0.000194,0.000194,0.000194
130,475.15,0.41756,0.82047,0.97121,0.9781,0.99358,0.995,0.95824,0.32309,1.44534,0.90181,0.00018575,0.00018575,0.00018575
131,478.913,0.49734,0.89435,1.04996,0.9781,0.99358,0.995,0.95824,0.32309,1.44534,0.90181,0.0001775,0.0001775,0.0001775
132,482.347,0.45799,0.83152,1.02137,0.9789,0.99035,0.995,0.96177,0.29686,1.38193,0.87732,0.00016925,0.00016925,0.00016925
133,485.719,0.33374,0.69802,0.90797,0.9789,0.99035,0.995,0.96177,0.29686,1.38193,0.87732,0.000161,0.000161,0.000161
134,489.1,0.31304,0.77922,0.89819,0.9789,0.99035,0.995,0.96177,0.29686,1.38193,0.87732,0.00015275,0.00015275,0.00015275
135,492.554,0.3986,0.80971,0.97196,0.9789,0.99035,0.995,0.96177,0.29686,1.38193,0.87732,0.0001445,0.0001445,0.0001445
136,496.005,0.38716,0.83488,0.93353,0.97581,0.99197,0.995,0.95686,0.26967,1.30219,0.85953,0.00013625,0.00013625,0.00013625
137,499.526,0.37279,0.79621,0.95374,0.97581,0.99197,0.995,0.95686,0.26967,1.30219,0.85953,0.000128,0.000128,0.000128
138,502.998,0.37823,0.82429,0.95766,0.97581,0.99197,0.995,0.95686,0.26967,1.30219,0.85953,0.00011975,0.00011975,0.00011975
139,506.357,0.40065,0.75975,0.97665,0.97581,0.99197,0.995,0.95686,0.26967,1.30219,0.85953,0.0001115,0.0001115,0.0001115
140,509.749,0.40491,0.8793,0.96999,0.97995,0.98781,0.995,0.95128,0.24733,1.23418,0.84767,0.00010325,0.00010325,0.00010325
141,513.098,0.33736,1.35487,0.94214,0.97995,0.98781,0.995,0.95128,0.24733,1.23418,0.84767,9.5e-05,9.5e-05,9.5e-05
142,516.456,0.3148,1.23325,0.98246,0.97995,0.98781,0.995,0.95128,0.24733,1.23418,0.84767,8.675e-05,8.675e-05,8.675e-05
143,519.795,0.28721,1.18708,0.87409,0.97995,0.98781,0.995,0.95128,0.24733,1.23418,0.84767,7.85e-05,7.85e-05,7.85e-05
144,523.212,0.34507,1.25265,0.91556,0.97776,0.99369,0.995,0.95955,0.23533,1.18625,0.83958,7.025e-05,7.025e-05,7.025e-05
145,526.732,0.30335,1.19786,0.94677,0.97776,0.99369,0.995,0.95955,0.23533,1.18625,0.83958,6.2e-05,6.2e-05,6.2e-05
146,529.951,0.31074,1.2364,0.89888,0.97776,0.99369,0.995,0.95955,0.23533,1.18625,0.83958,5.375e-05,5.375e-05,5.375e-05
147,533.206,0.32775,1.26889,1.0119,0.97776,0.99369,0.995,0.95955,0.23533,1.18625,0.83958,4.55e-05,4.55e-05,4.55e-05
148,536.43,0.26902,1.07258,0.87849,0.98108,0.99672,0.995,0.95955,0.22842,1.15022,0.83626,3.725e-05,3.725e-05,3.725e-05
149,539.661,0.32034,1.16533,0.92285,0.98108,0.99672,0.995,0.95955,0.22842,1.15022,0.83626,2.9e-05,2.9e-05,2.9e-05
150,542.908,0.43045,1.30594,0.92279,0.98108,0.99672,0.995,0.95955,0.22842,1.15022,0.83626,2.075e-05,2.075e-05,2.075e-05
1,5.00443,0.96613,3.25924,1.39925,0.00558,0.9,0.24663,0.16203,0.80596,3.8468,1.36135,0,0,0
2,9.69765,1.09751,3.34823,1.534,0.00589,0.9,0.24717,0.16011,0.7923,3.82645,1.34783,1.24175e-05,1.24175e-05,1.24175e-05
3,14.6972,1.07229,3.37425,1.46634,0.00608,0.9,0.25094,0.16172,0.76524,3.78854,1.34114,2.467e-05,2.467e-05,2.467e-05
4,19.3631,1.03745,3.2123,1.41111,0.00662,0.9,0.23032,0.16297,0.73651,3.79333,1.32794,3.67575e-05,3.67575e-05,3.67575e-05
5,23.6733,0.94638,3.18603,1.37899,0.007,0.9,0.2241,0.16327,0.70575,3.78331,1.30188,4.868e-05,4.868e-05,4.868e-05
6,27.4311,0.8807,3.19999,1.31101,0.00746,0.9,0.24321,0.17384,0.69072,3.75334,1.28781,6.04375e-05,6.04375e-05,6.04375e-05
7,31.1061,1.04135,3.21359,1.51122,0.00861,0.95,0.27918,0.19451,0.63946,3.75631,1.2474,7.203e-05,7.203e-05,7.203e-05
8,34.8323,0.91042,3.12194,1.36462,0.00811,0.95,0.33198,0.24098,0.60711,3.74404,1.21363,8.34575e-05,8.34575e-05,8.34575e-05
9,38.538,0.91188,3.10383,1.38469,0.00778,0.95,0.39252,0.27927,0.57109,3.72676,1.18855,9.472e-05,9.472e-05,9.472e-05
10,42.2031,0.90431,3.09622,1.33607,0.00714,0.95,0.40231,0.29019,0.51977,3.7007,1.14998,0.000105817,0.000105817,0.000105817
11,45.9522,0.896,3.06158,1.38439,0.00749,0.95,0.37216,0.28443,0.49301,3.69044,1.11633,0.00011675,0.00011675,0.00011675
12,49.6826,0.88616,3.03794,1.38427,0.00786,0.95,0.40293,0.33035,0.48761,3.67455,1.09897,0.000127518,0.000127518,0.000127518
13,53.7839,0.74091,2.88374,1.24831,0.00827,0.95,0.41147,0.3358,0.47925,3.65681,1.09196,0.00013812,0.00013812,0.00013812
14,57.3459,0.7495,3.03691,1.28159,0.00866,0.95,0.43005,0.35318,0.46424,3.65606,1.07309,0.000148558,0.000148558,0.000148558
15,60.9998,0.70548,2.82622,1.19911,0.00947,0.95,0.44114,0.36005,0.47392,3.65316,1.05977,0.00015883,0.00015883,0.00015883
16,64.7742,0.68672,2.85151,1.16462,0.01108,0.95,0.46871,0.38163,0.49112,3.64747,1.05668,0.000168938,0.000168938,0.000168938
17,68.4749,0.8986,2.82158,1.32761,0.01402,0.95,0.49865,0.40886,0.51093,3.64292,1.04787,0.00017888,0.00017888,0.00017888
18,72.247,0.56147,2.60615,1.05361,0.01402,0.95,0.49865,0.40886,0.51093,3.64292,1.04787,0.000188658,0.000188658,0.000188658
19,75.9723,0.71777,2.64165,1.17251,0.01548,0.95,0.55911,0.42399,0.49708,3.63595,1.02716,0.00019827,0.00019827,0.00019827
20,79.6717,0.66885,2.61458,1.1593,0.01548,0.95,0.55911,0.42399,0.49708,3.63595,1.02716,0.000207718,0.000207718,0.000207718
21,83.3282,0.85135,2.68886,1.29717,0.01695,0.95,0.6234,0.49895,0.4531,3.60741,0.99238,0.000217,0.000217,0.000217
22,87.0456,0.65824,2.45203,1.17975,0.01695,0.95,0.6234,0.49895,0.4531,3.60741,0.99238,0.000226117,0.000226117,0.000226117
23,90.9186,0.70325,2.59207,1.20854,0.01695,0.95,0.67638,0.56006,0.4234,3.59665,0.95989,0.00023507,0.00023507,0.00023507
24,94.7434,0.65152,2.40668,1.10429,0.01695,0.95,0.67638,0.56006,0.4234,3.59665,0.95989,0.000243858,0.000243858,0.000243858
25,98.3765,0.65448,2.43487,1.17405,0.017,0.95,0.75106,0.62037,0.43437,3.5792,0.96892,0.00025248,0.00025248,0.00025248
26,102.083,0.63791,2.33732,1.0986,0.017,0.95,0.75106,0.62037,0.43437,3.5792,0.96892,0.000260938,0.000260938,0.000260938
27,105.852,0.70188,2.36594,1.17343,0.01538,0.95,0.77696,0.65105,0.45801,3.57794,0.99755,0.00026923,0.00026923,0.00026923
28,109.561,0.59042,2.368,1.19128,0.01538,0.95,0.77696,0.65105,0.45801,3.57794,0.99755,0.000277358,0.000277358,0.000277358
29,113.633,0.70238,2.18135,1.11094,0.01534,0.95,0.80689,0.67636,0.49603,3.56837,1.03107,0.00028532,0.00028532,0.00028532
30,117.295,0.7764,2.12494,1.19995,0.01534,0.95,0.80689,0.67636,0.49603,3.56837,1.03107,0.000293117,0.000293117,0.000293117
31,121.786,0.63611,2.12316,1.12772,0.01382,0.95,0.83355,0.70009,0.50119,3.54729,1.02838,0.00030075,0.00030075,0.00030075
32,125.339,0.72015,2.19668,1.31688,0.01382,0.95,0.83355,0.70009,0.50119,3.54729,1.02838,0.000308217,0.000308217,0.000308217
33,129.104,0.68256,2.22477,1.19099,0.01237,0.95,0.84392,0.73825,0.45149,3.5102,0.98598,0.00031552,0.00031552,0.00031552
34,132.798,0.73762,2.12524,1.22587,0.01237,0.95,0.84392,0.73825,0.45149,3.5102,0.98598,0.000322658,0.000322658,0.000322658
35,136.59,0.57944,1.87274,1.08625,0.01081,0.95,0.82721,0.69253,0.52567,3.54076,1.05242,0.00032963,0.00032963,0.00032963
36,140.338,0.75424,2.0175,1.2789,0.01081,0.95,0.82721,0.69253,0.52567,3.54076,1.05242,0.000336437,0.000336437,0.000336437
37,144.13,0.65115,2.02879,1.18854,0.011,0.95,0.7469,0.64285,0.49954,3.50767,1.07746,0.00034308,0.00034308,0.00034308
38,147.872,0.57425,1.85897,1.05356,0.011,0.95,0.7469,0.64285,0.49954,3.50767,1.07746,0.000349557,0.000349557,0.000349557
39,151.612,0.60171,1.84455,1.12161,0.01135,0.95,0.82784,0.69556,0.52123,3.46648,1.12918,0.00035587,0.00035587,0.00035587
40,155.326,0.70183,1.75619,1.11055,0.01135,0.95,0.82784,0.69556,0.52123,3.46648,1.12918,0.000362017,0.000362017,0.000362017
41,159.028,0.63015,1.67747,1.15309,0.01157,0.95,0.8556,0.65622,0.57458,3.47014,1.18723,0.000368,0.000368,0.000368
42,162.727,0.56201,1.56234,1.00764,0.01157,0.95,0.8556,0.65622,0.57458,3.47014,1.18723,0.000373818,0.000373818,0.000373818
43,166.398,0.69363,1.58852,1.12292,0.01208,1,0.83015,0.62614,0.607,3.44996,1.23334,0.00037947,0.00037947,0.00037947
44,170.031,0.64215,1.64661,1.13684,0.01208,1,0.83015,0.62614,0.607,3.44996,1.23334,0.000384958,0.000384958,0.000384958
45,173.741,0.70407,1.85127,1.24568,0.01212,0.95,0.84621,0.67539,0.59789,3.46113,1.19725,0.00039028,0.00039028,0.00039028
46,177.608,0.67715,1.61071,1.18726,0.01212,0.95,0.84621,0.67539,0.59789,3.46113,1.19725,0.000395438,0.000395438,0.000395438
47,181.383,0.64929,1.4129,1.19494,0.01133,0.95,0.83983,0.69677,0.55696,3.38954,1.17171,0.00040043,0.00040043,0.00040043
48,184.997,0.51077,1.41719,1.05279,0.01133,0.95,0.83983,0.69677,0.55696,3.38954,1.17171,0.000405257,0.000405257,0.000405257
49,188.759,0.61983,1.59524,1.16258,0.01095,0.95,0.83723,0.69702,0.52424,3.36939,1.13237,0.00040992,0.00040992,0.00040992
50,192.443,0.63115,1.37554,1.13214,0.01095,0.95,0.83723,0.69702,0.52424,3.36939,1.13237,0.000414417,0.000414417,0.000414417
51,196.126,0.72448,1.48523,1.19597,0.01081,0.95,0.8505,0.71791,0.5417,3.34362,1.15007,0.00041875,0.00041875,0.00041875
52,199.793,0.64607,1.50435,1.15938,0.01081,0.95,0.8505,0.71791,0.5417,3.34362,1.15007,0.000422917,0.000422917,0.000422917
53,203.501,0.59316,1.35516,1.0839,0.01081,0.95,0.8505,0.71791,0.5417,3.34362,1.15007,0.00042692,0.00042692,0.00042692
54,207.193,0.61316,1.29162,1.08913,1,0.28913,0.83555,0.71651,0.57115,3.29849,1.14458,0.000430758,0.000430758,0.000430758
55,210.825,0.61791,1.42564,1.16881,1,0.28913,0.83555,0.71651,0.57115,3.29849,1.14458,0.00043443,0.00043443,0.00043443
56,214.494,0.72644,1.42605,1.20657,1,0.28913,0.83555,0.71651,0.57115,3.29849,1.14458,0.000437938,0.000437938,0.000437938
57,218.083,0.7395,1.41002,1.2213,1,0.23921,0.87929,0.72803,0.54067,3.23015,1.10942,0.00044128,0.00044128,0.00044128
58,221.664,0.55832,1.27715,1.10045,1,0.23921,0.87929,0.72803,0.54067,3.23015,1.10942,0.000444458,0.000444458,0.000444458
59,225.223,0.6292,1.23168,1.12678,1,0.23921,0.87929,0.72803,0.54067,3.23015,1.10942,0.00044747,0.00044747,0.00044747
60,228.845,0.67646,1.51456,1.23281,0.99636,0.31837,0.8879,0.75132,0.51715,3.13454,1.07899,0.000450317,0.000450317,0.000450317
61,232.39,0.54468,1.10942,0.98387,0.99636,0.31837,0.8879,0.75132,0.51715,3.13454,1.07899,0.000453,0.000453,0.000453
62,235.928,0.56652,1.25503,1.10373,0.99636,0.31837,0.8879,0.75132,0.51715,3.13454,1.07899,0.000455517,0.000455517,0.000455517
63,239.613,0.59813,1.20375,1.11848,0.986,0.36909,0.88262,0.77615,0.4784,3.0299,1.03899,0.00045787,0.00045787,0.00045787
64,243.141,0.56684,1.34001,1.08053,0.986,0.36909,0.88262,0.77615,0.4784,3.0299,1.03899,0.000460058,0.000460058,0.000460058
65,246.712,0.54863,1.32343,1.10475,0.986,0.36909,0.88262,0.77615,0.4784,3.0299,1.03899,0.00046208,0.00046208,0.00046208
66,250.275,0.61185,1.25128,1.1411,0.98653,0.5369,0.94512,0.84919,0.42691,2.91157,0.99882,0.000463937,0.000463937,0.000463937
67,253.903,0.67929,1.32203,1.16793,0.98653,0.5369,0.94512,0.84919,0.42691,2.91157,0.99882,0.00046563,0.00046563,0.00046563
68,257.524,0.57285,1.15858,1.06171,0.98653,0.5369,0.94512,0.84919,0.42691,2.91157,0.99882,0.000467158,0.000467158,0.000467158
69,261.209,0.60604,1.22924,1.05297,0.98877,0.56569,0.94829,0.86443,0.43203,2.85173,1.00375,0.00046852,0.00046852,0.00046852
70,264.71,0.55843,1.11966,0.98789,0.98877,0.56569,0.94829,0.86443,0.43203,2.85173,1.00375,0.000469718,0.000469718,0.000469718
71,268.423,0.60079,1.26788,1.1765,0.98877,0.56569,0.94829,0.86443,0.43203,2.85173,1.00375,0.00047075,0.00047075,0.00047075
72,272.067,0.51401,1.15465,1.06756,0.98459,0.71943,0.95583,0.87512,0.44891,2.69669,1.01686,0.000471618,0.000471618,0.000471618
73,275.755,0.48211,1.1021,1.04814,0.98459,0.71943,0.95583,0.87512,0.44891,2.69669,1.01686,0.00047232,0.00047232,0.00047232
74,279.285,0.50015,1.10517,1.04122,0.98459,0.71943,0.95583,0.87512,0.44891,2.69669,1.01686,0.000472858,0.000472858,0.000472858
75,283.146,0.59734,1.27074,1.1685,0.94462,0.88278,0.95773,0.87023,0.48623,2.49409,1.04112,0.00047323,0.00047323,0.00047323
76,286.657,0.52963,1.12183,1.03842,0.94462,0.88278,0.95773,0.87023,0.48623,2.49409,1.04112,0.000473438,0.000473438,0.000473438
77,290.476,0.58297,1.11568,1.07096,0.94462,0.88278,0.95773,0.87023,0.48623,2.49409,1.04112,0.00047348,0.00047348,0.00047348
78,294.161,0.60533,1.1805,1.08839,0.94056,0.91317,0.96286,0.86841,0.48987,2.32828,1.04394,0.000473358,0.000473358,0.000473358
79,297.789,0.49757,0.99917,1.06825,0.94056,0.91317,0.96286,0.86841,0.48987,2.32828,1.04394,0.00047307,0.00047307,0.00047307
80,301.333,0.62163,1.10177,1.08902,0.94056,0.91317,0.96286,0.86841,0.48987,2.32828,1.04394,0.000472618,0.000472618,0.000472618
81,304.97,0.53203,1.04415,1.02051,0.91614,0.92283,0.96063,0.84965,0.55118,2.20458,1.12638,0.000472,0.000472,0.000472
82,308.499,0.56347,1.07843,1.0448,0.91614,0.92283,0.96063,0.84965,0.55118,2.20458,1.12638,0.000471217,0.000471217,0.000471217
83,312.043,0.4751,1.16702,1.03899,0.91614,0.92283,0.96063,0.84965,0.55118,2.20458,1.12638,0.00047027,0.00047027,0.00047027
84,315.773,0.60465,1.18433,1.13476,0.94336,0.9418,0.96286,0.86912,0.53335,2.13308,1.13745,0.000469157,0.000469157,0.000469157
85,319.284,0.51188,0.95505,1.01591,0.94336,0.9418,0.96286,0.86912,0.53335,2.13308,1.13745,0.00046788,0.00046788,0.00046788
86,322.924,0.56429,1.18184,1.12795,0.94336,0.9418,0.96286,0.86912,0.53335,2.13308,1.13745,0.000466437,0.000466437,0.000466437
87,326.487,0.58928,1.12082,1.06874,0.94336,0.9418,0.96286,0.86912,0.53335,2.13308,1.13745,0.00046483,0.00046483,0.00046483
88,330.091,0.62887,1.22175,1.17942,0.93249,0.92569,0.96773,0.8832,0.44744,2.11576,1.0246,0.000463058,0.000463058,0.000463058
89,333.726,0.57409,1.07999,1.08705,0.93249,0.92569,0.96773,0.8832,0.44744,2.11576,1.0246,0.00046112,0.00046112,0.00046112
90,337.362,0.46245,0.91787,0.94252,0.93249,0.92569,0.96773,0.8832,0.44744,2.11576,1.0246,0.000459017,0.000459017,0.000459017
91,340.914,0.48656,1.14387,1.00427,0.93249,0.92569,0.96773,0.8832,0.44744,2.11576,1.0246,0.00045675,0.00045675,0.00045675
92,344.527,0.47045,0.97981,0.98646,0.95743,0.93252,0.96773,0.9009,0.43701,2.16558,1.02026,0.000454317,0.000454317,0.000454317
93,348.495,0.61951,1.07747,1.07767,0.95743,0.93252,0.96773,0.9009,0.43701,2.16558,1.02026,0.00045172,0.00045172,0.00045172
94,351.995,0.50014,0.99002,1.03281,0.95743,0.93252,0.96773,0.9009,0.43701,2.16558,1.02026,0.000448957,0.000448957,0.000448957
95,355.606,0.45111,0.83363,0.94664,0.95743,0.93252,0.96773,0.9009,0.43701,2.16558,1.02026,0.00044603,0.00044603,0.00044603
96,359.419,0.59109,0.95266,1.07577,0.93243,0.93907,0.97625,0.88324,0.45168,2.13425,1.04157,0.000442938,0.000442938,0.000442938
97,363.043,0.49719,1.00752,1.00773,0.93243,0.93907,0.97625,0.88324,0.45168,2.13425,1.04157,0.00043968,0.00043968,0.00043968
98,367.256,0.52284,0.97363,1.04392,0.93243,0.93907,0.97625,0.88324,0.45168,2.13425,1.04157,0.000436258,0.000436258,0.000436258
99,370.924,0.44515,0.94785,0.96537,0.93243,0.93907,0.97625,0.88324,0.45168,2.13425,1.04157,0.00043267,0.00043267,0.00043267
100,374.752,0.4286,0.96843,1.00064,0.93906,0.94012,0.97625,0.87551,0.46082,1.99919,1.05901,0.000428917,0.000428917,0.000428917
101,378.584,0.48057,0.89893,1.00605,0.93906,0.94012,0.97625,0.87551,0.46082,1.99919,1.05901,0.000425,0.000425,0.000425
102,382.132,0.49966,1.0035,1.0215,0.93906,0.94012,0.97625,0.87551,0.46082,1.99919,1.05901,0.00041675,0.00041675,0.00041675
103,385.728,0.52412,1.0476,1.08159,0.93906,0.94012,0.97625,0.87551,0.46082,1.99919,1.05901,0.0004085,0.0004085,0.0004085
104,389.462,0.4363,0.87309,0.94802,0.96885,0.91847,0.98071,0.91623,0.42878,1.82721,1.02985,0.00040025,0.00040025,0.00040025
105,393.085,0.48262,0.90711,0.97871,0.96885,0.91847,0.98071,0.91623,0.42878,1.82721,1.02985,0.000392,0.000392,0.000392
106,396.861,0.428,0.85424,0.95221,0.96885,0.91847,0.98071,0.91623,0.42878,1.82721,1.02985,0.00038375,0.00038375,0.00038375
107,400.518,0.43848,0.95127,0.97903,0.96885,0.91847,0.98071,0.91623,0.42878,1.82721,1.02985,0.0003755,0.0003755,0.0003755
108,404.165,0.48741,0.87386,0.98011,0.95721,0.92523,0.98071,0.91252,0.41772,1.68538,1.03704,0.00036725,0.00036725,0.00036725
109,407.747,0.4573,0.8666,1.08855,0.95721,0.92523,0.98071,0.91252,0.41772,1.68538,1.03704,0.000359,0.000359,0.000359
110,411.396,0.40245,0.83762,1.00079,0.95721,0.92523,0.98071,0.91252,0.41772,1.68538,1.03704,0.00035075,0.00035075,0.00035075
111,414.985,0.4429,0.90081,1.00512,0.95721,0.92523,0.98071,0.91252,0.41772,1.68538,1.03704,0.0003425,0.0003425,0.0003425
112,418.752,0.51395,0.95977,1.01513,0.96997,0.97683,0.995,0.92371,0.40171,1.5253,1.02434,0.00033425,0.00033425,0.00033425
113,422.337,0.50914,0.94518,1.04318,0.96997,0.97683,0.995,0.92371,0.40171,1.5253,1.02434,0.000326,0.000326,0.000326
114,425.929,0.50565,0.92533,1.01325,0.96997,0.97683,0.995,0.92371,0.40171,1.5253,1.02434,0.00031775,0.00031775,0.00031775
115,429.517,0.41619,0.92621,0.97526,0.96997,0.97683,0.995,0.92371,0.40171,1.5253,1.02434,0.0003095,0.0003095,0.0003095
116,433.139,0.53823,0.95556,1.03189,0.97275,0.98172,0.995,0.92374,0.37843,1.44328,1.00333,0.00030125,0.00030125,0.00030125
117,436.738,0.36895,0.84792,0.96705,0.97275,0.98172,0.995,0.92374,0.37843,1.44328,1.00333,0.000293,0.000293,0.000293
118,440.329,0.41574,0.85568,0.95922,0.97275,0.98172,0.995,0.92374,0.37843,1.44328,1.00333,0.00028475,0.00028475,0.00028475
119,443.907,0.42913,0.88486,0.96065,0.97275,0.98172,0.995,0.92374,0.37843,1.44328,1.00333,0.0002765,0.0002765,0.0002765
120,447.532,0.45151,0.85041,0.96323,0.97597,0.98717,0.995,0.95006,0.33625,1.44153,0.96068,0.00026825,0.00026825,0.00026825
121,451.576,0.49932,0.93168,1.06642,0.97597,0.98717,0.995,0.95006,0.33625,1.44153,0.96068,0.00026,0.00026,0.00026
122,455.201,0.44293,0.80364,0.93667,0.97597,0.98717,0.995,0.95006,0.33625,1.44153,0.96068,0.00025175,0.00025175,0.00025175
123,458.822,0.41105,0.84043,0.96177,0.97597,0.98717,0.995,0.95006,0.33625,1.44153,0.96068,0.0002435,0.0002435,0.0002435
124,462.424,0.39388,0.83868,0.95431,0.97615,0.99104,0.995,0.95232,0.32481,1.45533,0.92288,0.00023525,0.00023525,0.00023525
125,466.01,0.40578,0.81488,0.98489,0.97615,0.99104,0.995,0.95232,0.32481,1.45533,0.92288,0.000227,0.000227,0.000227
126,469.541,0.38198,0.87163,0.95731,0.97615,0.99104,0.995,0.95232,0.32481,1.45533,0.92288,0.00021875,0.00021875,0.00021875
127,473.159,0.46605,0.87099,1.03054,0.97615,0.99104,0.995,0.95232,0.32481,1.45533,0.92288,0.0002105,0.0002105,0.0002105
128,476.796,0.4316,0.82687,0.98988,0.9781,0.99358,0.995,0.95824,0.32309,1.44534,0.90181,0.00020225,0.00020225,0.00020225
129,480.462,0.42799,0.87465,1.0079,0.9781,0.99358,0.995,0.95824,0.32309,1.44534,0.90181,0.000194,0.000194,0.000194
130,484.133,0.41756,0.82047,0.97121,0.9781,0.99358,0.995,0.95824,0.32309,1.44534,0.90181,0.00018575,0.00018575,0.00018575
131,487.739,0.49734,0.89435,1.04996,0.9781,0.99358,0.995,0.95824,0.32309,1.44534,0.90181,0.0001775,0.0001775,0.0001775
132,491.351,0.45799,0.83152,1.02137,0.9789,0.99035,0.995,0.96177,0.29686,1.38193,0.87732,0.00016925,0.00016925,0.00016925
133,494.985,0.33374,0.69802,0.90797,0.9789,0.99035,0.995,0.96177,0.29686,1.38193,0.87732,0.000161,0.000161,0.000161
134,498.556,0.31304,0.77922,0.89819,0.9789,0.99035,0.995,0.96177,0.29686,1.38193,0.87732,0.00015275,0.00015275,0.00015275
135,502.191,0.3986,0.80971,0.97196,0.9789,0.99035,0.995,0.96177,0.29686,1.38193,0.87732,0.0001445,0.0001445,0.0001445
136,505.79,0.38716,0.83488,0.93353,0.97581,0.99197,0.995,0.95686,0.26967,1.30219,0.85953,0.00013625,0.00013625,0.00013625
137,509.448,0.37279,0.79621,0.95374,0.97581,0.99197,0.995,0.95686,0.26967,1.30219,0.85953,0.000128,0.000128,0.000128
138,513.019,0.37823,0.82429,0.95766,0.97581,0.99197,0.995,0.95686,0.26967,1.30219,0.85953,0.00011975,0.00011975,0.00011975
139,516.735,0.40065,0.75975,0.97665,0.97581,0.99197,0.995,0.95686,0.26967,1.30219,0.85953,0.0001115,0.0001115,0.0001115
140,520.422,0.40491,0.8793,0.96999,0.97995,0.98781,0.995,0.95128,0.24733,1.23418,0.84767,0.00010325,0.00010325,0.00010325
141,523.997,0.33736,1.35487,0.94214,0.97995,0.98781,0.995,0.95128,0.24733,1.23418,0.84767,9.5e-05,9.5e-05,9.5e-05
142,527.547,0.3148,1.23325,0.98246,0.97995,0.98781,0.995,0.95128,0.24733,1.23418,0.84767,8.675e-05,8.675e-05,8.675e-05
143,531.126,0.28721,1.18708,0.87409,0.97995,0.98781,0.995,0.95128,0.24733,1.23418,0.84767,7.85e-05,7.85e-05,7.85e-05
144,534.805,0.34507,1.25265,0.91556,0.97776,0.99369,0.995,0.95955,0.23533,1.18625,0.83958,7.025e-05,7.025e-05,7.025e-05
145,538.496,0.30335,1.19786,0.94677,0.97776,0.99369,0.995,0.95955,0.23533,1.18625,0.83958,6.2e-05,6.2e-05,6.2e-05
146,542.1,0.31074,1.2364,0.89888,0.97776,0.99369,0.995,0.95955,0.23533,1.18625,0.83958,5.375e-05,5.375e-05,5.375e-05
147,545.712,0.32775,1.26889,1.0119,0.97776,0.99369,0.995,0.95955,0.23533,1.18625,0.83958,4.55e-05,4.55e-05,4.55e-05
148,549.289,0.26902,1.07258,0.87849,0.98108,0.99672,0.995,0.95955,0.22842,1.15022,0.83626,3.725e-05,3.725e-05,3.725e-05
